Resource,type,name,extension,date,size,sha1,md5,files_count,mime_type,file_type,programming_language,is_binary,is_text,is_archive,is_media,is_source,is_script,scan_errors,license__key,license__score,license__short_name,license__category,license__owner,license__homepage_url,license__text_url,license__reference_url,license__spdx_license_key,license__spdx_url,start_line,end_line,matched_rule__identifier,matched_rule__license_choice,matched_rule__licenses,copyright,copyright_holder,author,email,url,package__type,package__name,package__version,package__primary_language,package__summary,package__description,package__homepage_url,package__download_url,package__bug_tracking_url,package__vcs_repository,package__copyright,package__asserted_license,package__notice_text
/data/patch/patches/misc/linux-st710x/patches/nand_old_oob_layout_for_yaffs2.patch.expected,file,nand_old_oob_layout_for_yaffs2.patch.expected,.expected,2016-12-01,2082,a838bb8c172cf0ade379860de24614f4e0940161,e74f457f30da5ac3636d633f91b7efce,,text/plain,ASCII text,Objective-C,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/patch/patches/misc/linux-st710x/patches/kexec.patch.expected,file,kexec.patch.expected,.expected,2016-12-01,5501,280ec0a5e0e70309a920ae9f70647375f338c654,f403a5fb76c4572b263a16ab54a2f7a1,,text/plain,ASCII text,Objective-C,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/patch/patches/misc/linux-st710x/patches/ksymhash_elflib.c.patch.expected,file,ksymhash_elflib.c.patch.expected,.expected,2016-12-01,631,1def50ed828d198e944d44b01df6f01118291cd2,bdc696b7bc8abc41f8e3cbcd825afd35,,text/plain,ASCII text,Objective-C,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/patch/patches/misc/linux-st710x/patches/kernel_resource.patch.expected,file,kernel_resource.patch.expected,.expected,2016-12-01,765,567e62c35a6e5fd845b0f37d2d54c149468c1ca9,60f49c0423b8b4feeda40627f5dbfbef,,text/plain,ASCII text,Objective-C,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/patch/patches/misc/linux-st710x/patches/stmmac_main.c.patch.expected,file,stmmac_main.c.patch.expected,.expected,2016-12-01,7912,e1c0fbfc2e17ef11589724fbbba9646caa7037e2,d6813f901a66601d4284becc4b903b1a,,text/plain,ASCII text,Objective-C,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/patch/patches/misc/linux-st710x/patches/inittmpfs.patch.expected,file,inittmpfs.patch.expected,.expected,2016-12-01,8741,419e9d9b01583803ee920a9c4a91c87c3f14156d,ebcafdb2802f649d1796061e5307f4cd,,text/plain,ASCII text,Objective-C,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/patch/patches/misc/linux-st710x/patches/disable_carrier_sense.patch,file,disable_carrier_sense.patch,.patch,2016-12-01,4218,733d17850bc45040e98667285237172e3685db11,3265fb75c3c6d991676437d8b342e277,,text/x-diff,"unified diff output, ASCII text",Diff,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/patch/patches/misc/linux-st710x/patches/disable_carrier_sense.patch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,,,,,,,peppe.cavallaro@st.com,,,,,,,,,,,,,,
/data/patch/patches/misc/linux-st710x/patches/namespace.c.patch.expected,file,namespace.c.patch.expected,.expected,2016-12-01,559,2ebb3b75e30ba1bbb3d1151bfb82e9162d5f721d,43772bfb1446aaf3773a5576f931f834,,text/plain,ASCII text,Objective-C,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/patch/patches/misc/linux-st710x/patches/stasc.c.patch.expected,file,stasc.c.patch.expected,.expected,2016-12-01,1889,3967ce38c45f88d6df9cd64842c470eb36d10bf6,103826cbad38a2aea3ba59dd8ff35f37,,text/plain,ASCII text,JavaScript+Lasso,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/patch/patches/misc/linux-st710x/patches/smsc_makefile.patch,file,smsc_makefile.patch,.patch,2016-12-01,365,c0536e7f0a6c2103ea5c9015a9cfbb110bb052c3,1d499e9c7442969d79e7e9ca2f9a3b1b,,text/x-diff,"unified diff output, ASCII text",Diff,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/patch/patches/misc/linux-st710x/patches/console_printk_loglevel.patch.expected,file,console_printk_loglevel.patch.expected,.expected,2016-12-01,2127,9ddf2372d22e855f8183a476def9093ee932b768,9e4f29de3597c0661440569075d27bf1,,text/plain,ASCII text,Objective-C,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/patch/patches/misc/linux-st710x/patches/setup-stb7100.c.patch.expected,file,setup-stb7100.c.patch.expected,.expected,2016-12-01,6930,4fe525ebfcf3edaa19b36f21a3ff5b30641e8334,4fcf71e72b6ac42602dc898c19b1518f,,text/plain,ASCII text,Objective-C,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/patch/patches/misc/linux-st710x/patches/phy.c.patch.expected,file,phy.c.patch.expected,.expected,2016-12-01,2731,2ec7409d5d8da3df4b3935c7455997391858ac37,46ca100fbe1152d8322dddcc404de460,,text/plain,ASCII text,Objective-C,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/patch/patches/misc/linux-st710x/patches/cfi_cmdset_0001.c.patch,file,cfi_cmdset_0001.c.patch,.patch,2016-12-01,2085,ee46da0c84ec2af21eae3bfa51e038685cf5a80f,acf9e13dd036b6ad207f4708a4c410e2,,text/x-diff,"unified diff output, ASCII text",Diff,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/patch/patches/misc/linux-st710x/patches/libata_sense_data.patch,file,libata_sense_data.patch,.patch,2016-12-01,2596,29cd1279dc4af367d5c79739d43753878ceb4445,2a608eb14e4cc67c103919c88867248f,,text/x-diff,"unified diff output, ASCII text",Diff,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/patch/patches/misc/linux-st710x/patches/vip19xx_nor.patch,file,vip19xx_nor.patch,.patch,2016-12-01,6528,6ac299ba65c0cf4f7321eed03a8c6b5e02690f23,447820869ba54fd3cd34b0201259bc0a,,text/x-diff,"unified diff output, ASCII text",Diff,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/patch/patches/misc/linux-st710x/patches/vip19xx_nor.patch,,,,,,,,,,,,,,,,,,,dual-bsd-gpl,100.00,Dual BSD-GPL,Permissive,Motorola,,,https://enterprise.dejacode.com/urn/urn:dje:license:dual-bsd-gpl,,,39,63,dual-bsd-gpl.LICENSE,False,[u'dual-bsd-gpl'],,,,,,,,,,,,,,,,,,
/data/patch/patches/misc/linux-st710x/patches/vip19xx_nor.patch,,,,,,,,,,,,,,,,,,,gpl-2.0,15.00,GPL 2.0,Copyleft,Free Software Foundation (FSF),http://www.gnu.org/licenses/gpl-2.0.html,http://www.gnu.org/licenses/gpl-2.0.txt,https://enterprise.dejacode.com/urn/urn:dje:license:gpl-2.0,GPL-2.0,http://spdx.org/licenses/GPL-2.0,202,202,gpl-2.0_43.RULE,False,[u'gpl-2.0'],,,,,,,,,,,,,,,,,,
/data/patch/patches/misc/linux-st710x/patches/vip19xx_nor.patch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,37,,,,"Copyright (c) 2008-2011 Motorola, Inc.",,,,,,,,,,,,,,,,,
/data/patch/patches/misc/linux-st710x/patches/vip19xx_nor.patch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,37,,,,,"Motorola, Inc.",,,,,,,,,,,,,,,,
/data/patch/patches/misc/linux-st710x/patches/vip19xx_nor.patch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203,203,,,,,,,erik.johansson@motorola.com,,,,,,,,,,,,,,
/data/patch/patches/misc/linux-st710x/patches/vt.c.patch,file,vt.c.patch,.patch,2016-12-01,1687,a4037789e0be3a5b9d86ce5ca964356281376748,80f03bdcdfa966f920053eacdc011f0b,,text/x-diff,"unified diff output, ASCII text",Diff,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/patch/patches/misc/linux-st710x/patches/arch_sh_mm_init.c.patch.expected,file,arch_sh_mm_init.c.patch.expected,.expected,2016-12-01,1195,8391d862b946798ca026a176bb78dd3f41d0df86,76145bda9e6d387805c6c204591e3792,,text/plain,ASCII text,Objective-C,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/patch/patches/misc/linux-st710x/patches/console_printk_loglevel.patch,file,console_printk_loglevel.patch,.patch,2016-12-01,1551,d03e6cca986fc71e3ec20c7e94f042f9e2194db3,eacfec424041163c3966ff2466dfeacf,,text/x-diff,"unified diff output, ASCII text",Diff,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/patch/patches/misc/linux-st710x/patches/yaffs2-2008.07.15_for_2.6.23.17.patch.expected,file,yaffs2-2008.07.15_for_2.6.23.17.patch.expected,.expected,2016-12-01,678980,1972fb69ff66a1985401de4c852386199eb7182e,f820707a8f4622b1a268452e899958c8,,text/plain,ASCII text,Objective-C,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/patch/patches/misc/linux-st710x/patches/yaffs2-2008.07.15_for_2.6.23.17.patch.expected,,,,,,,,,,,,,,,,,,,gpl,76.47,GPL,Copyleft,Free Software Foundation (FSF),,,https://enterprise.dejacode.com/urn/urn:dje:license:gpl,GPL-1.0+,,2317,2319,gpl_15.RULE,False,[u'gpl'],,,,,,,,,,,,,,,,,,
/data/patch/patches/misc/linux-st710x/patches/yaffs2-2008.07.15_for_2.6.23.17.patch.expected,,,,,,,,,,,,,,,,,,,gpl-2.0,65.00,GPL 2.0,Copyleft,Free Software Foundation (FSF),http://www.gnu.org/licenses/gpl-2.0.html,http://www.gnu.org/licenses/gpl-2.0.txt,https://enterprise.dejacode.com/urn/urn:dje:license:gpl-2.0,GPL-2.0,http://spdx.org/licenses/GPL-2.0,2318,2318,lgpl-2.1_released.RULE,True,"[u'gpl-2.0', u'lgpl-2.1']",,,,,,,,,,,,,,,,,,
/data/patch/patches/misc/linux-st710x/patches/yaffs2-2008.07.15_for_2.6.23.17.patch.expected,,,,,,,,,,,,,,,,,,,lgpl-2.1,65.00,LGPL 2.1,Copyleft Limited,Free Software Foundation (FSF),http://www.gnu.org/licenses/lgpl-2.1.html,http://www.gnu.org/licenses/lgpl-2.1.txt,https://enterprise.dejacode.com/urn/urn:dje:license:lgpl-2.1,LGPL-2.1,http://spdx.org/licenses/LGPL-2.1,2318,2318,lgpl-2.1_released.RULE,True,"[u'gpl-2.0', u'lgpl-2.1']",,,,,,,,,,,,,,,,,,
/data/patch/patches/misc/linux-st710x/patches/yaffs2-2008.07.15_for_2.6.23.17.patch.expected,,,,,,,,,,,,,,,,,,,lgpl,5.00,LGPL,Copyleft Limited,Free Software Foundation (FSF),,,https://enterprise.dejacode.com/urn/urn:dje:license:lgpl,LGPL-2.0+,,2321,2321,lgpl_20.RULE,False,[u'lgpl'],,,,,,,,,,,,,,,,,,
/data/patch/patches/misc/linux-st710x/patches/yaffs2-2008.07.15_for_2.6.23.17.patch.expected,,,,,,,,,,,,,,,,,,,gpl,5.00,GPL,Copyleft,Free Software Foundation (FSF),,,https://enterprise.dejacode.com/urn/urn:dje:license:gpl,GPL-1.0+,,2321,2321,gpl_61.RULE,False,[u'gpl'],,,,,,,,,,,,,,,,,,
/data/patch/patches/misc/linux-st710x/patches/yaffs2-2008.07.15_for_2.6.23.17.patch.expected,,,,,,,,,,,,,,,,,,,lgpl-2.1,93.94,LGPL 2.1,Copyleft Limited,Free Software Foundation (FSF),http://www.gnu.org/licenses/lgpl-2.1.html,http://www.gnu.org/licenses/lgpl-2.1.txt,https://enterprise.dejacode.com/urn/urn:dje:license:lgpl-2.1,LGPL-2.1,http://spdx.org/licenses/LGPL-2.1,2712,2714,lgpl-2.1_22.RULE,False,[u'lgpl-2.1'],,,,,,,,,,,,,,,,,,
/data/patch/patches/misc/linux-st710x/patches/yaffs2-2008.07.15_for_2.6.23.17.patch.expected,,,,,,,,,,,,,,,,,,,lgpl,5.00,LGPL,Copyleft Limited,Free Software Foundation (FSF),,,https://enterprise.dejacode.com/urn/urn:dje:license:lgpl,LGPL-2.0+,,2716,2716,lgpl_20.RULE,False,[u'lgpl'],,,,,,,,,,,,,,,,,,
/data/patch/patches/misc/linux-st710x/patches/yaffs2-2008.07.15_for_2.6.23.17.patch.expected,,,,,,,,,,,,,,,,,,,gpl,5.00,GPL,Copyleft,Free Software Foundation (FSF),,,https://enterprise.dejacode.com/urn/urn:dje:license:gpl,GPL-1.0+,,2716,2716,gpl_61.RULE,False,[u'gpl'],,,,,,,,,,,,,,,,,,
/data/patch/patches/misc/linux-st710x/patches/yaffs2-2008.07.15_for_2.6.23.17.patch.expected,,,,,,,,,,,,,,,,,,,gpl-2.0,100.00,GPL 2.0,Copyleft,Free Software Foundation (FSF),http://www.gnu.org/licenses/gpl-2.0.html,http://www.gnu.org/licenses/gpl-2.0.txt,https://enterprise.dejacode.com/urn/urn:dje:license:gpl-2.0,GPL-2.0,http://spdx.org/licenses/GPL-2.0,2787,2789,gpl-2.0_8.RULE,False,[u'gpl-2.0'],,,,,,,,,,,,,,,,,,
/data/patch/patches/misc/linux-st710x/patches/yaffs2-2008.07.15_for_2.6.23.17.patch.expected,,,,,,,,,,,,,,,,,,,lgpl-2.1,40.00,LGPL 2.1,Copyleft Limited,Free Software Foundation (FSF),http://www.gnu.org/licenses/lgpl-2.1.html,http://www.gnu.org/licenses/lgpl-2.1.txt,https://enterprise.dejacode.com/urn/urn:dje:license:lgpl-2.1,LGPL-2.1,http://spdx.org/licenses/LGPL-2.1,3202,3202,lgpl-2.1_36.RULE,False,[u'lgpl-2.1'],,,,,,,,,,,,,,,,,,
/data/patch/patches/misc/linux-st710x/patches/yaffs2-2008.07.15_for_2.6.23.17.patch.expected,,,,,,,,,,,,,,,,,,,lgpl,5.00,LGPL,Copyleft Limited,Free Software Foundation (FSF),,,https://enterprise.dejacode.com/urn/urn:dje:license:lgpl,LGPL-2.0+,,3205,3205,lgpl_20.RULE,False,[u'lgpl'],,,,,,,,,,,,,,,,,,
/data/patch/patches/misc/linux-st710x/patches/yaffs2-2008.07.15_for_2.6.23.17.patch.expected,,,,,,,,,,,,,,,,,,,gpl,5.00,GPL,Copyleft,Free Software Foundation (FSF),,,https://enterprise.dejacode.com/urn/urn:dje:license:gpl,GPL-1.0+,,3205,3205,gpl_61.RULE,False,[u'gpl'],,,,,,,,,,,,,,,,,,
/data/patch/patches/misc/linux-st710x/patches/yaffs2-2008.07.15_for_2.6.23.17.patch.expected,,,,,,,,,,,,,,,,,,,gpl-2.0,100.00,GPL 2.0,Copyleft,Free Software Foundation (FSF),http://www.gnu.org/licenses/gpl-2.0.html,http://www.gnu.org/licenses/gpl-2.0.txt,https://enterprise.dejacode.com/urn/urn:dje:license:gpl-2.0,GPL-2.0,http://spdx.org/licenses/GPL-2.0,3246,3248,gpl-2.0_8.RULE,False,[u'gpl-2.0'],,,,,,,,,,,,,,,,,,
/data/patch/patches/misc/linux-st710x/patches/yaffs2-2008.07.15_for_2.6.23.17.patch.expected,,,,,,,,,,,,,,,,,,,lgpl-2.1,40.00,LGPL 2.1,Copyleft Limited,Free Software Foundation (FSF),http://www.gnu.org/licenses/lgpl-2.1.html,http://www.gnu.org/licenses/lgpl-2.1.txt,https://enterprise.dejacode.com/urn/urn:dje:license:lgpl-2.1,LGPL-2.1,http://spdx.org/licenses/LGPL-2.1,3588,3588,lgpl-2.1_36.RULE,False,[u'lgpl-2.1'],,,,,,,,,,,,,,,,,,
/data/patch/patches/misc/linux-st710x/patches/yaffs2-2008.07.15_for_2.6.23.17.patch.expected,,,,,,,,,,,,,,,,,,,lgpl,5.00,LGPL,Copyleft Limited,Free Software Foundation (FSF),,,https://enterprise.dejacode.com/urn/urn:dje:license:lgpl,LGPL-2.0+,,3591,3591,lgpl_20.RULE,False,[u'lgpl'],,,,,,,,,,,,,,,,,,
/data/patch/patches/misc/linux-st710x/patches/yaffs2-2008.07.15_for_2.6.23.17.patch.expected,,,,,,,,,,,,,,,,,,,gpl,5.00,GPL,Copyleft,Free Software Foundation (FSF),,,https://enterprise.dejacode.com/urn/urn:dje:license:gpl,GPL-1.0+,,3591,3591,gpl_61.RULE,False,[u'gpl'],,,,,,,,,,,,,,,,,,
/data/patch/patches/misc/linux-st710x/patches/yaffs2-2008.07.15_for_2.6.23.17.patch.expected,,,,,,,,,,,,,,,,,,,gpl-2.0,100.00,GPL 2.0,Copyleft,Free Software Foundation (FSF),http://www.gnu.org/licenses/gpl-2.0.html,http://www.gnu.org/licenses/gpl-2.0.txt,https://enterprise.dejacode.com/urn/urn:dje:license:gpl-2.0,GPL-2.0,http://spdx.org/licenses/GPL-2.0,3648,3650,gpl-2.0_8.RULE,False,[u'gpl-2.0'],,,,,,,,,,,,,,,,,,
/data/patch/patches/misc/linux-st710x/patches/yaffs2-2008.07.15_for_2.6.23.17.patch.expected,,,,,,,,,,,,,,,,,,,gpl-2.0,15.00,GPL 2.0,Copyleft,Free Software Foundation (FSF),http://www.gnu.org/licenses/gpl-2.0.html,http://www.gnu.org/licenses/gpl-2.0.txt,https://enterprise.dejacode.com/urn/urn:dje:license:gpl-2.0,GPL-2.0,http://spdx.org/licenses/GPL-2.0,6004,6004,gpl-2.0_43.RULE,False,[u'gpl-2.0'],,,,,,,,,,,,,,,,,,
/data/patch/patches/misc/linux-st710x/patches/yaffs2-2008.07.15_for_2.6.23.17.patch.expected,,,,,,,,,,,,,,,,,,,lgpl-2.1,40.00,LGPL 2.1,Copyleft Limited,Free Software Foundation (FSF),http://www.gnu.org/licenses/lgpl-2.1.html,http://www.gnu.org/licenses/lgpl-2.1.txt,https://enterprise.dejacode.com/urn/urn:dje:license:lgpl-2.1,LGPL-2.1,http://spdx.org/licenses/LGPL-2.1,6024,6024,lgpl-2.1_36.RULE,False,[u'lgpl-2.1'],,,,,,,,,,,,,,,,,,
/data/patch/patches/misc/linux-st710x/patches/yaffs2-2008.07.15_for_2.6.23.17.patch.expected,,,,,,,,,,,,,,,,,,,lgpl,5.00,LGPL,Copyleft Limited,Free Software Foundation (FSF),,,https://enterprise.dejacode.com/urn/urn:dje:license:lgpl,LGPL-2.0+,,6027,6027,lgpl_20.RULE,False,[u'lgpl'],,,,,,,,,,,,,,,,,,
/data/patch/patches/misc/linux-st710x/patches/yaffs2-2008.07.15_for_2.6.23.17.patch.expected,,,,,,,,,,,,,,,,,,,gpl,5.00,GPL,Copyleft,Free Software Foundation (FSF),,,https://enterprise.dejacode.com/urn/urn:dje:license:gpl,GPL-1.0+,,6027,6027,gpl_61.RULE,False,[u'gpl'],,,,,,,,,,,,,,,,,,
/data/patch/patches/misc/linux-st710x/patches/yaffs2-2008.07.15_for_2.6.23.17.patch.expected,,,,,,,,,,,,,,,,,,,gpl-2.0,100.00,GPL 2.0,Copyleft,Free Software Foundation (FSF),http://www.gnu.org/licenses/gpl-2.0.html,http://www.gnu.org/licenses/gpl-2.0.txt,https://enterprise.dejacode.com/urn/urn:dje:license:gpl-2.0,GPL-2.0,http://spdx.org/licenses/GPL-2.0,6067,6069,gpl-2.0_8.RULE,False,[u'gpl-2.0'],,,,,,,,,,,,,,,,,,
/data/patch/patches/misc/linux-st710x/patches/yaffs2-2008.07.15_for_2.6.23.17.patch.expected,,,,,,,,,,,,,,,,,,,lgpl-2.1,40.00,LGPL 2.1,Copyleft Limited,Free Software Foundation (FSF),http://www.gnu.org/licenses/lgpl-2.1.html,http://www.gnu.org/licenses/lgpl-2.1.txt,https://enterprise.dejacode.com/urn/urn:dje:license:lgpl-2.1,LGPL-2.1,http://spdx.org/licenses/LGPL-2.1,13609,13609,lgpl-2.1_36.RULE,False,[u'lgpl-2.1'],,,,,,,,,,,,,,,,,,
/data/patch/patches/misc/linux-st710x/patches/yaffs2-2008.07.15_for_2.6.23.17.patch.expected,,,,,,,,,,,,,,,,,,,lgpl,5.00,LGPL,Copyleft Limited,Free Software Foundation (FSF),,,https://enterprise.dejacode.com/urn/urn:dje:license:lgpl,LGPL-2.0+,,13612,13612,lgpl_20.RULE,False,[u'lgpl'],,,,,,,,,,,,,,,,,,
/data/patch/patches/misc/linux-st710x/patches/yaffs2-2008.07.15_for_2.6.23.17.patch.expected,,,,,,,,,,,,,,,,,,,gpl,5.00,GPL,Copyleft,Free Software Foundation (FSF),,,https://enterprise.dejacode.com/urn/urn:dje:license:gpl,GPL-1.0+,,13612,13612,gpl_61.RULE,False,[u'gpl'],,,,,,,,,,,,,,,,,,
/data/patch/patches/misc/linux-st710x/patches/yaffs2-2008.07.15_for_2.6.23.17.patch.expected,,,,,,,,,,,,,,,,,,,lgpl-2.1,40.00,LGPL 2.1,Copyleft Limited,Free Software Foundation (FSF),http://www.gnu.org/licenses/lgpl-2.1.html,http://www.gnu.org/licenses/lgpl-2.1.txt,https://enterprise.dejacode.com/urn/urn:dje:license:lgpl-2.1,LGPL-2.1,http://spdx.org/licenses/LGPL-2.1,14520,14520,lgpl-2.1_36.RULE,False,[u'lgpl-2.1'],,,,,,,,,,,,,,,,,,
/data/patch/patches/misc/linux-st710x/patches/yaffs2-2008.07.15_for_2.6.23.17.patch.expected,,,,,,,,,,,,,,,,,,,lgpl,5.00,LGPL,Copyleft Limited,Free Software Foundation (FSF),,,https://enterprise.dejacode.com/urn/urn:dje:license:lgpl,LGPL-2.0+,,14523,14523,lgpl_20.RULE,False,[u'lgpl'],,,,,,,,,,,,,,,,,,
/data/patch/patches/misc/linux-st710x/patches/yaffs2-2008.07.15_for_2.6.23.17.patch.expected,,,,,,,,,,,,,,,,,,,gpl,5.00,GPL,Copyleft,Free Software Foundation (FSF),,,https://enterprise.dejacode.com/urn/urn:dje:license:gpl,GPL-1.0+,,14523,14523,gpl_61.RULE,False,[u'gpl'],,,,,,,,,,,,,,,,,,
/data/patch/patches/misc/linux-st710x/patches/yaffs2-2008.07.15_for_2.6.23.17.patch.expected,,,,,,,,,,,,,,,,,,,gpl-2.0,100.00,GPL 2.0,Copyleft,Free Software Foundation (FSF),http://www.gnu.org/licenses/gpl-2.0.html,http://www.gnu.org/licenses/gpl-2.0.txt,https://enterprise.dejacode.com/urn/urn:dje:license:gpl-2.0,GPL-2.0,http://spdx.org/licenses/GPL-2.0,14549,14551,gpl-2.0_8.RULE,False,[u'gpl-2.0'],,,,,,,,,,,,,,,,,,
/data/patch/patches/misc/linux-st710x/patches/yaffs2-2008.07.15_for_2.6.23.17.patch.expected,,,,,,,,,,,,,,,,,,,lgpl-2.1,40.00,LGPL 2.1,Copyleft Limited,Free Software Foundation (FSF),http://www.gnu.org/licenses/lgpl-2.1.html,http://www.gnu.org/licenses/lgpl-2.1.txt,https://enterprise.dejacode.com/urn/urn:dje:license:lgpl-2.1,LGPL-2.1,http://spdx.org/licenses/LGPL-2.1,14928,14928,lgpl-2.1_36.RULE,False,[u'lgpl-2.1'],,,,,,,,,,,,,,,,,,
/data/patch/patches/misc/linux-st710x/patches/yaffs2-2008.07.15_for_2.6.23.17.patch.expected,,,,,,,,,,,,,,,,,,,lgpl,5.00,LGPL,Copyleft Limited,Free Software Foundation (FSF),,,https://enterprise.dejacode.com/urn/urn:dje:license:lgpl,LGPL-2.0+,,14931,14931,lgpl_20.RULE,False,[u'lgpl'],,,,,,,,,,,,,,,,,,
/data/patch/patches/misc/linux-st710x/patches/yaffs2-2008.07.15_for_2.6.23.17.patch.expected,,,,,,,,,,,,,,,,,,,gpl,5.00,GPL,Copyleft,Free Software Foundation (FSF),,,https://enterprise.dejacode.com/urn/urn:dje:license:gpl,GPL-1.0+,,14931,14931,gpl_61.RULE,False,[u'gpl'],,,,,,,,,,,,,,,,,,
/data/patch/patches/misc/linux-st710x/patches/yaffs2-2008.07.15_for_2.6.23.17.patch.expected,,,,,,,,,,,,,,,,,,,gpl-2.0,100.00,GPL 2.0,Copyleft,Free Software Foundation (FSF),http://www.gnu.org/licenses/gpl-2.0.html,http://www.gnu.org/licenses/gpl-2.0.txt,https://enterprise.dejacode.com/urn/urn:dje:license:gpl-2.0,GPL-2.0,http://spdx.org/licenses/GPL-2.0,14967,14969,gpl-2.0_8.RULE,False,[u'gpl-2.0'],,,,,,,,,,,,,,,,,,
/data/patch/patches/misc/linux-st710x/patches/yaffs2-2008.07.15_for_2.6.23.17.patch.expected,,,,,,,,,,,,,,,,,,,lgpl-2.1,40.00,LGPL 2.1,Copyleft Limited,Free Software Foundation (FSF),http://www.gnu.org/licenses/lgpl-2.1.html,http://www.gnu.org/licenses/lgpl-2.1.txt,https://enterprise.dejacode.com/urn/urn:dje:license:lgpl-2.1,LGPL-2.1,http://spdx.org/licenses/LGPL-2.1,15226,15226,lgpl-2.1_36.RULE,False,[u'lgpl-2.1'],,,,,,,,,,,,,,,,,,
/data/patch/patches/misc/linux-st710x/patches/yaffs2-2008.07.15_for_2.6.23.17.patch.expected,,,,,,,,,,,,,,,,,,,lgpl,5.00,LGPL,Copyleft Limited,Free Software Foundation (FSF),,,https://enterprise.dejacode.com/urn/urn:dje:license:lgpl,LGPL-2.0+,,15229,15229,lgpl_20.RULE,False,[u'lgpl'],,,,,,,,,,,,,,,,,,
/data/patch/patches/misc/linux-st710x/patches/yaffs2-2008.07.15_for_2.6.23.17.patch.expected,,,,,,,,,,,,,,,,,,,gpl,5.00,GPL,Copyleft,Free Software Foundation (FSF),,,https://enterprise.dejacode.com/urn/urn:dje:license:gpl,GPL-1.0+,,15229,15229,gpl_61.RULE,False,[u'gpl'],,,,,,,,,,,,,,,,,,
/data/patch/patches/misc/linux-st710x/patches/yaffs2-2008.07.15_for_2.6.23.17.patch.expected,,,,,,,,,,,,,,,,,,,gpl-2.0,100.00,GPL 2.0,Copyleft,Free Software Foundation (FSF),http://www.gnu.org/licenses/gpl-2.0.html,http://www.gnu.org/licenses/gpl-2.0.txt,https://enterprise.dejacode.com/urn/urn:dje:license:gpl-2.0,GPL-2.0,http://spdx.org/licenses/GPL-2.0,15264,15266,gpl-2.0_8.RULE,False,[u'gpl-2.0'],,,,,,,,,,,,,,,,,,
/data/patch/patches/misc/linux-st710x/patches/yaffs2-2008.07.15_for_2.6.23.17.patch.expected,,,,,,,,,,,,,,,,,,,lgpl-2.1,40.00,LGPL 2.1,Copyleft Limited,Free Software Foundation (FSF),http://www.gnu.org/licenses/lgpl-2.1.html,http://www.gnu.org/licenses/lgpl-2.1.txt,https://enterprise.dejacode.com/urn/urn:dje:license:lgpl-2.1,LGPL-2.1,http://spdx.org/licenses/LGPL-2.1,15516,15516,lgpl-2.1_36.RULE,False,[u'lgpl-2.1'],,,,,,,,,,,,,,,,,,
/data/patch/patches/misc/linux-st710x/patches/yaffs2-2008.07.15_for_2.6.23.17.patch.expected,,,,,,,,,,,,,,,,,,,lgpl,5.00,LGPL,Copyleft Limited,Free Software Foundation (FSF),,,https://enterprise.dejacode.com/urn/urn:dje:license:lgpl,LGPL-2.0+,,15519,15519,lgpl_20.RULE,False,[u'lgpl'],,,,,,,,,,,,,,,,,,
/data/patch/patches/misc/linux-st710x/patches/yaffs2-2008.07.15_for_2.6.23.17.patch.expected,,,,,,,,,,,,,,,,,,,gpl,5.00,GPL,Copyleft,Free Software Foundation (FSF),,,https://enterprise.dejacode.com/urn/urn:dje:license:gpl,GPL-1.0+,,15519,15519,gpl_61.RULE,False,[u'gpl'],,,,,,,,,,,,,,,,,,
