"ScanCode License key","ScanCode License short name","URL to data","URL to text",
"mx4j","MX4J License 1.0","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/mx4j.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/mx4j.LICENSE",
"naughter","Naughter Software License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/naughter.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/naughter.LICENSE",
"netcat","Netcat License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/netcat.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/netcat.LICENSE",
"netcomponents","NetComponents License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/netcomponents.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/netcomponents.LICENSE",
"netron","Netron Project License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/netron.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/netron.LICENSE",
"network-time-protocol","Network Time Protocol License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/network-time-protocol.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/network-time-protocol.LICENSE",
"new-relic","New Relic License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/new-relic.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/new-relic.LICENSE",
"newran","Newran License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/newran.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/newran.LICENSE",
"nicta-psl","NICTA Public Software Licence 1.0","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/nicta-psl.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/nicta-psl.LICENSE",
"niels-ferguson","Niels Ferguson License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/niels-ferguson.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/niels-ferguson.LICENSE",
"nist-pd","NIST Public Domain Notice","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/nist-pd.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/nist-pd.LICENSE",
"nonexclusive","Nonexclusive License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/nonexclusive.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/nonexclusive.LICENSE",
"nortel-dasa","Nortel DASA License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/nortel-dasa.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/nortel-dasa.LICENSE",
"notre-dame","Notre Dame License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/notre-dame.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/notre-dame.LICENSE",
"nrl-permission","NRL permission","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/nrl-permission.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/nrl-permission.LICENSE",
"ntlm","NTLM License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/ntlm.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/ntlm.LICENSE",
"nvidia","NVIDIA License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/nvidia.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/nvidia.LICENSE",
"nvidia-gov","NVIDIA License with Government Qualifications","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/nvidia-gov.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/nvidia-gov.LICENSE",
"o-young-jong","O Young Jong License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/o-young-jong.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/o-young-jong.LICENSE",
"oasis-ws-security-spec","Oasis WS Security Specification License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/oasis-ws-security-spec.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/oasis-ws-security-spec.LICENSE",
"oclc-1.0","OCLC Research Public License 1.0","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/oclc-1.0.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/oclc-1.0.LICENSE",
"odl","Open Directory License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/odl.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/odl.LICENSE",
"ogc","OGC Software Notice","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/ogc.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/ogc.LICENSE",
"okl","OKL license","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/okl.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/okl.LICENSE",
"open-diameter","Open Diameter License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/open-diameter.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/open-diameter.LICENSE",
"open-group","Open Group Public License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/open-group.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/open-group.LICENSE",
"openmarket-fastcgi","FastCGI License for Spec Implementation","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/openmarket-fastcgi.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/openmarket-fastcgi.LICENSE",
"opennetcf-shared-source","OpenNETCF Shared Source License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/opennetcf-shared-source.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/opennetcf-shared-source.LICENSE",
"openorb-1.0","OpenORB Community License 1.0","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/openorb-1.0.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/openorb-1.0.LICENSE",
"openpbs-2.3","OpenPBS 2.3","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/openpbs-2.3.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/openpbs-2.3.LICENSE",
"openpub","Open Publication License 1.0","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/openpub.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/openpub.LICENSE",
"opensaml-1.0","OpenSAML License v1","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/opensaml-1.0.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/opensaml-1.0.LICENSE",
"openssl","OpenSSL License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/openssl.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/openssl.LICENSE",
"openvpn-as-eula","OpenVPN-AS EULA","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/openvpn-as-eula.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/openvpn-as-eula.LICENSE",
"opera-widget-1.0","Opera Widget License 1.0","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/opera-widget-1.0.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/opera-widget-1.0.LICENSE",
"oracle-bcl-javaee","Oracle BCL for Java EE Technologies","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/oracle-bcl-javaee.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/oracle-bcl-javaee.LICENSE",
"oracle-bcl-javase-javafx-2012","Oracle BCL for JavaSE and JavaFX 2012","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/oracle-bcl-javase-javafx-2012.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/oracle-bcl-javase-javafx-2012.LICENSE",
"oracle-bcl-javase-javafx-2013","Oracle BCL for Java SE and JavaFX 2013","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/oracle-bcl-javase-javafx-2013.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/oracle-bcl-javase-javafx-2013.LICENSE",
"oracle-bcl-javase-platform-javafx-2013","Oracle BCL for Java SE and JavaFX 2013 Restricted","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/oracle-bcl-javase-platform-javafx-2013.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/oracle-bcl-javase-platform-javafx-2013.LICENSE",
"oracle-bcl-jsse-1.0.3","Oracle BCL for JSSE 1.0.3 for CDC 1.0.2","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/oracle-bcl-jsse-1.0.3.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/oracle-bcl-jsse-1.0.3.LICENSE",
"oracle-code-samples-bsd","Oracle Code Samples BSD-Style License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/oracle-code-samples-bsd.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/oracle-code-samples-bsd.LICENSE",
"oracle-commercial-database-11g2","Oracle Commercial Database License 11g2","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/oracle-commercial-database-11g2.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/oracle-commercial-database-11g2.LICENSE",
"oracle-devtools-vsnet-dev","Oracle DevTools for Visual Studio .NET Development","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/oracle-devtools-vsnet-dev.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/oracle-devtools-vsnet-dev.LICENSE",
"oracle-entitlement-05-15","Oracle Entitlement 5 plus 15","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/oracle-entitlement-05-15.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/oracle-entitlement-05-15.LICENSE",
"oracle-java-ee-sdk-2010","OTN Developer License for JAVA EE SDK","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/oracle-java-ee-sdk-2010.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/oracle-java-ee-sdk-2010.LICENSE",
"oracle-master-agreement","Oracle Master Agreement (OMA)","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/oracle-master-agreement.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/oracle-master-agreement.LICENSE",
"oracle-sql-developer","Oracle SQL Developer License Terms","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/oracle-sql-developer.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/oracle-sql-developer.LICENSE",
"oracle-web-sites-tou","Oracle Web Sites TOU","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/oracle-web-sites-tou.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/oracle-web-sites-tou.LICENSE",
"oreilly-notice","O'Reilly Code Sample Notice","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/oreilly-notice.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/oreilly-notice.LICENSE",
"osetpl-2.1","OSET 2.1","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/osetpl-2.1.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/osetpl-2.1.LICENSE",
"osf-1990","OSF 1990 License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/osf-1990.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/osf-1990.LICENSE",
"osgi-spec-2.0","OSGi Specification License 2.0","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/osgi-spec-2.0.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/osgi-spec-2.0.LICENSE",
"ossn-3.0","OSSN-3.0","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/ossn-3.0.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/ossn-3.0.LICENSE",
"oswego-concurrent","Oswego Concurrent License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/oswego-concurrent.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/oswego-concurrent.LICENSE",
"other-copyleft","Other Copyleft Licenses","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/other-copyleft.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/other-copyleft.LICENSE",
"other-permissive","Other Permissive Licenses","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/other-permissive.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/other-permissive.LICENSE",
"otn-dev-dist","OTN License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/otn-dev-dist.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/otn-dev-dist.LICENSE",
"otn-dev-dist-2014","OTN License 2014","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/otn-dev-dist-2014.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/otn-dev-dist-2014.LICENSE",
"otn-dev-dist-2016","OTN License 2016","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/otn-dev-dist-2016.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/otn-dev-dist-2016.LICENSE",
"otn-early-adopter-development","OTN Early Adopter Development License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/otn-early-adopter-development.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/otn-early-adopter-development.LICENSE",
"owal-1.0","Opera Web Applications License 1.0","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/owal-1.0.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/owal-1.0.LICENSE",
"owfa-1.0","OWFa 1.0","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/owfa-1.0.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/owfa-1.0.LICENSE",
"owtchart","OWTChart License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/owtchart.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/owtchart.LICENSE",
